0xF306	ki
0xF0A16	d.d.waau
0xF0A03	d.d.yAM
0xF0A02	d.d.yaM
0xF09FF	d.d.yaai
0xF0A01	d.d.yaau
0xF09F9	d.dAM
0xF09F8	d.daM
0xF09F5	d.daai
0xF09E9	d.dzA
0xF09E2	d.g.h.rA
0xF09D9	d.g.h.rA-i
0xF09E4	d.g.h.rI
0xF09E1	d.g.h.ra
0xF09D8	d.g.h.ra-i
0xF09E5	d.g.h.re
0xF09E3	d.g.h.ri
0xF09E7	d.g.h.wA
0xF09E6	d.g.h.wa
0xF09DB	d.g.haai
0xF09DD	d.g.haau
0xF09D2	d.g.lA
0xF09D1	d.g.la
0xF09D3	d.g.laau
0xF09BD	d.g.rA-i
0xF09D0	d.g.rAM
0xF09CF	d.g.raM
0xF09C3	d.gAM
0xF09C1	d.gaau
0xF09C4	d.giM
0xF09C5	d.guM
0xF0B10	d.h.D.h.wa
0xF0B11	d.h.D.h.waM
0xF0B0F	d.h.D.ha
0xF0B0E	d.h.Da
0xF0B12	d.h.da
0xF0B0D	d.h.dz.ha
0xF0B0C	d.h.dza
0xF0B0B	d.h.g.ha
0xF0B09	d.h.ga
0xF0B25	d.h.mU
0xF0B1F	d.h.ma.halanta
0xF0B27	d.h.maai
0xF0B29	d.h.maau
0xF0B19	d.h.nU
0xF0B1E	d.h.naM
0xF0B1B	d.h.naai
0xF0B1D	d.h.naau
0xF0B41	d.h.r.yi
0xF0B3E	d.h.rAM
0xF0B43	d.h.wa.halanta
0xF0B05	d.hIM
0xF0AFD	d.ha.halanta
0xF0AC1	d.m.lA
0xF0AC0	d.m.la
0xF0AC5	d.m.laai
0xF0AC4	d.m.le
0xF0AC2	d.m.li
0xF0AC3	d.m.lu
0xF0AAC	d.m.nA
0xF0AAB	d.m.na
0xF0ABF	d.m.rAM
0xF0AA5	d.m.ra-i
0xF0ABE	d.m.raM
0xF0ABB	d.m.raai
0xF0ABD	d.m.raau
0xF0AB4	d.m.yAM
0xF0AB3	d.m.yaM
0xF0AB2	d.m.yaau
0xF0AA6	d.ma-i
0xF0AA7	d.maai
0xF0A51	d.n.ra
0xF0A45	d.n.ra-i
0xF0A46	d.n.re
0xF0A52	d.n.wa
0xF0A54	d.n.waM
0xF0A53	d.n.waai
0xF0A4D	d.n.yA
0xF0A4F	d.n.yU
0xF0A4C	d.n.ya
0xF0A50	d.n.yaM
0xF0A4E	d.n.yu
0xF0A4B	d.nAM
0xF0A44	d.nU
0xF0A4A	d.naM
0xF0A47	d.naai
0xF0A49	d.naau
0xF752	d.nga
0xF0AE6	d.r.waai
0xF0AE8	d.r.waau
0xF09B7	d.ra-iM
0xF0AF7	d.w.Y.ra-i
0xF0AED	d.w.ra-i
0xF0AFC	d.w.yAM
0xF0AF6	d.w.yU
0xF0AFA	d.w.yaau
0xF0AF1	d.wiM
0xF74F	d.gA
0xF74E	d.ga
0xF04C3	dz.ba
0xF04C4	dz.bu
0xF6C2	dz.da
0xF04AB	dz.dz.hI
0xF04AD	dz.dz.hU
0xF04B1	dz.dz.haM
0xF04AE	dz.dz.he
0xF04AF	dz.dz.ho
0xF04AC	dz.dz.hu
0xF049C	dz.dz.naM
0xF049B	dz.dz.ne
0xF0498	dz.dz.nyA
0xF049A	dz.dz.nyI
0xF0499	dz.dz.nyi
0xF0490	dz.dz.rA-i
0xF04A0	dz.dz.ra
0xF048F	dz.dz.ra-i
0xF04A1	dz.dz.raM
0xF04A3	dz.dz.wA
0xF04A5	dz.dz.wI
0xF04A7	dz.dz.waM
0xF04A6	dz.dz.we
0xF04A4	dz.dz.wo
0xF049E	dz.dz.yi
0xF0496	dz.dzAM
0xF048E	dz.dzU
0xF0489	dz.dza.halanta
0xF0495	dz.dzaM
0xF0492	dz.dzaai
0xF0493	dz.dzo
0xF6BD	dz.dzu
0xF04FC	dz.h.dz.hA
0xF04FB	dz.h.dz.ha
0xF0500	dz.h.dz.haM
0xF04FF	dz.h.dz.he
0xF04FD	dz.h.dz.hi
0xF04FE	dz.h.dz.hu
0xF0509	dz.h.r.wa
0xF050A	dz.h.rA
0xF04F4	dz.h.rA-i
0xF0507	dz.h.rI
0xF0505	dz.h.ra
0xF04F3	dz.h.ra-i
0xF050B	dz.h.raM
0xF0506	dz.h.ri
0xF0508	dz.h.ru
0xF0502	dz.h.yA
0xF0501	dz.h.ya
0xF0504	dz.h.yaM
0xF0503	dz.h.yo
0xF04F7	dz.hAM
0xF04F9	dz.hIM
0xF04F0	dz.ha.halanta
0xF04F8	dz.hiM
0xF04FA	dz.huM
0xF04E7	dz.la
0xF04E9	dz.lo
0xF04E8	dz.lu
0xF04CB	dz.m.ra-i
0xF04C8	dz.mI
0xF04CA	dz.mU
0xF04D0	dz.maM
0xF04CD	dz.maai
0xF04CF	dz.maau
0xF04CC	dz.me
0xF04CE	dz.mo
0xF04C9	dz.mu
0xF04B6	dz.no
0xF04C2	dz.ny.y.wi
0xF04BF	dz.ny.yI
0xF04C1	dz.ny.yaM
0xF04C0	dz.ny.ye
0xF04BE	dz.ny.yi
0xF04BB	dz.nyIM
0xF04B2	dz.nya.halanta
0xF04B5	dz.nyaai
0xF04B7	dz.nyaau
0xF04BA	dz.nyiM
0xF04E6	dz.r.wa
0xF0480	dz.rA-i
0xF6BB	dz.ra-i
0xF04E0	dz.raM
0xF04DF	dz.raau
0xF04E5	dz.rya
0xF04E4	dz.ruM
0xF04EF	dz.waM
0xF04EE	dz.waau
0xF04DA	dz.yAM
0xF04D8	dz.yaau
0xF555	dzA-i
0xF0484	dzAM
0xF0486	dzIM
0xF0488	dzUM
0xF047F	dza.halanta
0xF0485	dziM
0xF0487	dzuM
0xF000A	eM
0xF000B	eMM
0xF01DB	g.halanta
0xF022D	g.D.h.ra-i
0xF022B	g.D.hA
0xF022A	g.D.ha
0xF022F	g.D.haM
0xF022E	g.D.haau
0xF022C	g.D.hu
0xF0223	g.DA
0xF0228	g.DAM
0xF0225	g.DI
0xF0222	g.Da
0xF0227	g.DaM
0xF0224	g.Di
0xF0226	g.Do
0xF0229	g.DoM
0xF0233	g.NaM
0xF0232	g.Ne
0xF673	g.Ni
0xF0231	g.Nu
0xF02D3	g.Y.yA
0xF02B1	g.b.h.rA
0xF02B4	g.b.h.rU
0xF02B0	g.b.h.ra
0xF02A1	g.b.h.ra-i
0xF02B6	g.b.h.raM
0xF02B5	g.b.h.re
0xF02B2	g.b.h.ri
0xF02B3	g.b.h.ru
0xF02AC	g.b.h.yaai
0xF02A9	g.b.h.yi
0xF02AD	g.b.h.yo
0xF02AB	g.b.h.yu
0xF029E	g.b.hI
0xF02A6	g.b.haM
0xF02A3	g.b.haai
0xF02A5	g.b.haau
0xF02A4	g.b.ho
0xF029A	g.b.le
0xF0296	g.b.rA
0xF0298	g.b.rU
0xF0299	g.b.raM
0xF0297	g.b.ru
0xF028E	g.be
0xF0293	g.bAM
0xF028C	g.bU
0xF0292	g.baM
0xF028F	g.baai
0xF0291	g.baau
0xF0269	g.d.h.ra
0xF025E	g.d.h.ra-i
0xF026A	g.d.h.ri
0xF026B	g.d.h.ru
0xF026D	g.d.h.wA
0xF026C	g.d.h.wa
0xF0266	g.d.h.yA
0xF0268	g.d.h.yaM
0xF0267	g.d.h.yi
0xF025D	g.d.hU
0xF0262	g.d.haau
0xF0264	g.d.huM
0xF024F	g.d.r.wa
0xF0248	g.d.rA
0xF024B	g.d.rU
0xF023A	g.d.ra-i
0xF024E	g.d.raM
0xF024D	g.d.raau
0xF0258	g.d.w.ya
0xF0251	g.d.wA
0xF0250	g.d.wa
0xF0257	g.d.waM
0xF0255	g.d.waai
0xF0256	g.d.waau
0xF0254	g.d.we
0xF0241	g.d.yA
0xF0240	g.d.ya
0xF0246	g.d.yaM
0xF0243	g.d.yaai
0xF0245	g.d.yaau
0xF0244	g.d.yo
0xF0242	g.d.yu
0xF0237	g.dI
0xF0239	g.dU
0xF023F	g.daM
0xF023C	g.daai
0xF023E	g.daau
0xF023D	g.do
0xF0238	g.du
0xF021D	g.dz.hA
0xF021E	g.dz.hI
0xF021C	g.dz.ha
0xF0221	g.dz.haM
0xF0220	g.dz.he
0xF021F	g.dz.hu
0xF020D	g.dz.nyA
0xF020C	g.dz.nya
0xF020F	g.dz.nye
0xF020E	g.dz.nyi
0xF0216	g.dz.ra
0xF0218	g.dz.raM
0xF0217	g.dz.ri
0xF021A	g.dz.wA
0xF0219	g.dz.wa
0xF021B	g.dz.waM
0xF0211	g.dz.yA
0xF0210	g.dz.ya
0xF0213	g.dz.yaai
0xF0215	g.dz.yaau
0xF0212	g.dz.ye
0xF0214	g.dz.yo
0xF020B	g.dzAM
0xF0203	g.dzI
0xF0205	g.dzU
0xF0206	g.dza-i
0xF020A	g.dzaM
0xF0208	g.dzaai
0xF0207	g.dze
0xF0209	g.dzo
0xF01F5	g.g.hU
0xF01F6	g.g.ha-i
0xF01F9	g.g.haau
0xF01F8	g.g.ho
0xF01F4	g.g.hu
0xF01E4	g.g.rA-i
0xF01E3	g.g.ra-i
0xF01EA	g.gAM
0xF01E9	g.gaM
0xF01EB	g.giM
0xF02FB	g.h.NA
0xF02FE	g.h.Na.halanta
0xF02FD	g.h.NaM
0xF02FC	g.h.Ni
0xF0310	g.h.mA
0xF0312	g.h.mI
0xF0314	g.h.mU
0xF0319	g.h.maM
0xF0316	g.h.maai
0xF0318	g.h.maau
0xF0315	g.h.me
0xF0311	g.h.mi
0xF0317	g.h.mo
0xF0313	g.h.mu
0xF030C	g.h.n.yA
0xF030B	g.h.n.ya
0xF030D	g.h.n.yaai
0xF030E	g.h.n.yaau
0xF030A	g.h.niM
0xF0333	g.h.r.wA
0xF0334	g.h.r.wI
0xF0332	g.h.r.yaai
0xF0329	g.h.raai
0xF0336	g.h.waM
0xF031D	g.h.yI
0xF031F	g.h.yU
0xF0321	g.h.yaai
0xF0320	g.h.ye
0xF02EF	g.ha.halanta
0xF02F7	g.hiM
0xF02CA	g.m.lA
0xF02BE	g.m.la-i
0xF02CC	g.m.le
0xF02CB	g.m.li
0xF02C5	g.m.pa
0xF02C7	g.m.ra
0xF02BD	g.m.ra-i
0xF02C9	g.m.raM
0xF02C8	g.m.ri
0xF02BC	g.mU
0xF02B7	g.ma.halanta
0xF02C0	g.maai
0xF02C2	g.maau
0xF0282	g.n.ra
0xF0272	g.n.ra-i
0xF0284	g.n.raM
0xF0283	g.n.re
0xF0285	g.n.wa
0xF0286	g.n.waM
0xF027D	g.n.yU
0xF0281	g.n.yaM
0xF027E	g.n.yaai
0xF0280	g.n.yaau
0xF027C	g.n.yu
0xF0277	g.nAM
0xF0279	g.nIM
0xF0271	g.nU
0xF677	g.ng.hi
0xF01FF	g.ngaM
0xF01FC	g.ngi
0xF02E2	g.r.w.ra-i
0xF36C	g.r.wa
0xF02DD	g.r.yA
0xF02DA	g.riM
0xF682	g.si
0xF675	g.tU
0xF676	g.to
0xF02EA	g.w.ra-i
0xF02EE	g.wAM
0xF02ED	g.waM
0xF02EC	g.waai
0xF67E	g.y.wi
0xF02D2	g.yuM
0xF01DE	giM
0xF8F0	h.Da
0xF15D5	h.NAM
0xF15D1	h.Naai
0xF15D3	h.Naau
0xF1616	h.Sha
0xF15CA	h.ga
0xF161C	h.hA
0xF1620	h.hAM
0xF1622	h.hIM
0xF1624	h.hUM
0xF161B	h.ha
0xF161F	h.haM
0xF161D	h.hi
0xF1621	h.hiM
0xF161E	h.hu
0xF1623	h.huM
0xF15C5	h.kA
0xF15C4	h.ka
0xF15C8	h.kaM
0xF15C7	h.ke
0xF15C9	h.kha
0xF15C6	h.ku
0xF1601	h.l.ra-i
0xF1607	h.lAM
0xF1600	h.lI
0xF1606	h.laM
0xF1603	h.laai
0xF1605	h.laau
0xF1602	h.le
0xF1604	h.lo
0xF8F5	h.mA
0xF15E9	h.mAM
0xF15E1	h.mI
0xF15E3	h.mU
0xF15E5	h.maai
0xF15E7	h.maau
0xF15E6	h.mo
0xF15DF	h.nAM
0xF15DE	h.naM
0xF15DB	h.naai
0xF15DD	h.naau
0xF4C8	h.phA
0xF4C7	h.pha
0xF4CB	h.phe
0xF4C9	h.phi
0xF4CC	h.pho
0xF4CA	h.phu
0xF15F9	h.rAM
0xF15FB	h.rIM
0xF15FD	h.rUM
0xF5E8	h.ra-i
0xF15F8	h.raM
0xF15F6	h.raai
0xF15F7	h.raau
0xF15FA	h.riM
0xF15FC	h.ruM
0xF1618	h.sA
0xF161A	h.sI
0xF1615	h.sha
0xF1619	h.si
0xF160A	h.w.ra-i
0xF1612	h.w.yA
0xF1611	h.w.ya
0xF1614	h.w.yaM
0xF1613	h.w.yo
0xF160F	h.wAM
0xF160E	h.waM
0xF160C	h.waai
0xF160D	h.waau
0xF1610	h.wiM
0xF15EE	h.y.ra-i
0xF8F9	h.y.wa
0xF8FA	h.y.we
0xF15F3	h.yAM
0xF15EF	h.yaai
0xF15F1	h.yaau
0xF15C1	hAM
0xF15C3	hIM
0xF15BD	A.tha__ii
0xF8EC	haMM
0xF15C2	hiM
0xF606	iM
0xF0001	aiMM
0xF3DB	jA-i
0xF3DF	jaM
0xF006C	k.Di
0xF006E	k.NA
0xF0072	k.NaM
0xF0070	k.Naai
0xF62B	k.Ne
0xF62C	k.No
0xF0178	k.Sh.N.yaM
0xF0177	k.Sh.N.yaau
0xF0176	k.Sh.N.ye
0xF0174	k.Sh.NiM
0xF0167	k.Sh.Ta
0xF0168	k.Sh.Tha
0xF0169	k.Sh.Thi
0xF648	k.Sh.lA-i
0xF647	k.Sh.la-i
0xF0186	k.Sh.m.yaai
0xF0185	k.Sh.m.ye
0xF0183	k.Sh.m.yi
0xF0181	k.Sh.mIM
0xF017B	k.Sh.mU
0xF017D	k.Sh.maau
0xF0180	k.Sh.miM
0xF017A	k.Sh.mu
0xF645	k.Sh.ra-i
0xF0191	k.Sh.raau
0xF0196	k.Sh.wiM
0xF018B	k.Sh.yi
0xF0162	k.Sha.halanta
0xF005D	k.TI
0xF005F	k.TU
0xF0061	k.TaM
0xF0063	k.ThA
0xF006B	k.ThaM
0xF0068	k.Thaai
0xF006A	k.Thaau
0xF0067	k.The
0xF0064	k.Thi
0xF0069	k.Tho
0xF0066	k.Thu
0xF629	k.To
0xF005E	k.Tu
0xF003B	k.k.lI
0xF0027	k.k.rA-i
0xF0034	k.k.yaM
0xF0033	k.k.ye
0xF002C	k.kAM
0xF002E	k.kIM
0xF0030	k.kUM
0xF0023	k.ka.halanta
0xF003E	k.khA
0xF0040	k.khI
0xF0042	k.khU
0xF0045	k.khaM
0xF0043	k.khe
0xF0044	k.kho
0xF0041	k.khu
0xF002D	k.kiM
0xF002F	k.kuM
0xF0111	k.l.ra-i
0xF0019	k.lA-iM
0xF0114	k.lAM
0xF319	k.la-i
0xF00FA	k.m.ra-i
0xF00FC	k.maai
0xF00FE	k.maau
0xF00CB	k.naM
0xF00C8	k.naai
0xF620	k.nga
0xF622	k.nga-i
0xF623	k.ngo
0xF621	k.ngu
0xF00CC	k.niM
0xF00E7	k.p.la
0xF00E9	k.p.lo
0xF00E8	k.p.lu
0xF00DD	k.p.phA
0xF00DC	k.p.pha
0xF00DF	k.p.rA
0xF00D4	k.p.rA-i
0xF00E1	k.p.rI
0xF00E6	k.p.raM
0xF00E3	k.p.raai
0xF00E5	k.p.raau
0xF00E2	k.p.re
0xF00E4	k.p.ro
0xF00DB	k.p.tha
0xF00DA	k.pAM
0xF00D0	k.pI
0xF00D2	k.pU
0xF00D6	k.paai
0xF00D8	k.paau
0xF00D5	k.pe
0xF00EB	k.phA
0xF00ED	k.phI
0xF00EF	k.phU
0xF00F4	k.phaM
0xF00F1	k.phaai
0xF00F3	k.phaau
0xF00F0	k.phe
0xF00EC	k.phi
0xF00F2	k.pho
0xF00EE	k.phu
0xF00CF	k.pi
0xF63C	k.rUM
0xF313	k.ra-i
0xF0017	k.ra-iM
0xF01BC	k.s.lA
0xF01BE	k.s.lI
0xF01BB	k.s.la
0xF01BD	k.s.li
0xF01C0	k.s.lo
0xF01BF	k.s.lu
0xF01A6	k.s.nA
0xF01A8	k.s.nI
0xF01AA	k.s.nU
0xF01A5	k.s.na
0xF01AC	k.s.naai
0xF01AB	k.s.ne
0xF01A7	k.s.ni
0xF01B9	k.s.raM
0xF01BA	k.s.riM
0xF01A4	k.s.t.ri
0xF01C2	k.s.wA
0xF01C1	k.s.wa
0xF01C7	k.s.waM
0xF01C5	k.s.waai
0xF01C4	k.s.we
0xF01C3	k.s.wi
0xF01C6	k.s.wo
0xF01AE	k.s.yA
0xF01B0	k.s.yU
0xF01AD	k.s.ya
0xF01AF	k.s.yu
0xF019D	k.sa-i
0xF019F	k.saai
0xF014E	k.sh.lA
0xF0150	k.sh.lI
0xF0152	k.sh.lU
0xF014D	k.sh.la
0xF0156	k.sh.laM
0xF0154	k.sh.laai
0xF0153	k.sh.le
0xF014F	k.sh.li
0xF0157	k.sh.liM
0xF0155	k.sh.lo
0xF0151	k.sh.lu
0xF0139	k.sh.mA
0xF0134	k.sh.nA
0xF0136	k.sh.nU
0xF0133	k.sh.na
0xF0137	k.sh.ne
0xF0135	k.sh.nu
0xF014C	k.sh.r.yA
0xF014B	k.sh.r.ya
0xF014A	k.sh.raM
0xF0147	k.sh.raai
0xF0149	k.sh.raau
0xF642	k.sh.ruMM
0xF0131	k.sh.ts.ya
0xF0132	k.sh.ts.yo
0xF012C	k.sh.tsA
0xF012E	k.sh.tsI
0xF0130	k.sh.tsU
0xF012B	k.sh.tsa
0xF012D	k.sh.tsi
0xF012F	k.sh.tsu
0xF0160	k.sh.w.yA
0xF015F	k.sh.w.ya
0xF0161	k.sh.w.yaM
0xF0159	k.sh.wA
0xF015E	k.sh.waM
0xF015C	k.sh.waai
0xF015A	k.sh.wi
0xF015D	k.sh.wo
0xF013B	k.sh.yA
0xF013A	k.sh.ya
0xF013F	k.sh.yaai
0xF013E	k.sh.ye
0xF013C	k.sh.yi
0xF013D	k.sh.yu
0xF0129	k.shAM
0xF0125	k.shaai
0xF0127	k.shaau
0xF01A2	k.siM
0xF0082	k.t.na
0xF0077	k.t.rA-i
0xF0081	k.t.rA-iM
0xF009D	k.t.rAM
0xF009F	k.t.rIM
0xF00A1	k.t.rUM
0xF0080	k.t.ra-iM
0xF0099	k.t.raai
0xF009B	k.t.raau
0xF009E	k.t.riM
0xF00A0	k.t.ruM
0xF00AD	k.t.wAM
0xF00AF	k.t.wIM
0xF00A7	k.t.wU
0xF00B1	k.t.wUM
0xF00A9	k.t.waai
0xF00AB	k.t.waau
0xF00AE	k.t.wiM
0xF00A6	k.t.wu
0xF00B0	k.t.wuM
0xF008E	k.t.yAM
0xF0086	k.t.yI
0xF0090	k.t.yIM
0xF0088	k.t.yU
0xF0092	k.t.yUM
0xF008F	k.t.ya-iM
0xF008D	k.t.yaM
0xF008A	k.t.yaai
0xF008C	k.t.yaau
0xF0085	k.t.yi
0xF008B	k.t.yo
0xF0091	k.t.yuM
0xF007D	k.tIM
0xF007F	k.tUM
0xF0073	k.ta.halanta
0xF00C0	k.th.na
0xF00C1	k.th.ne
0xF00C2	k.th.no
0xF00B5	k.thI
0xF00BD	k.thIM
0xF00B7	k.thU
0xF00BF	k.thUM
0xF00B9	k.thaai
0xF00BA	k.thaau
0xF00B8	k.the
0xF00BC	k.thiM
0xF634	k.tho
0xF00B6	k.thu
0xF00BE	k.thuM
0xF0048	k.tsA
0xF0051	k.tsAM
0xF004A	k.tsI
0xF004C	k.tsU
0xF0050	k.tsaM
0xF004D	k.tsaai
0xF004F	k.tsaau
0xF0053	k.tshA
0xF0054	k.tshI
0xF0055	k.tshU
0xF0056	k.tsha-i
0xF005B	k.tshaM
0xF0058	k.tshaai
0xF005A	k.tshaau
0xF0057	k.tshe
0xF625	k.tshi
0xF0059	k.tsho
0xF626	k.tshu
0xF004E	k.tso
0xF004B	k.tsu
0xF011A	k.waai
0xF011E	k.wiM
0xF0011	k.halanta
0xF0012	kaMM
0xF01D9	kh.ShA
0xF65D	kh.Ta
0xF664	kh.la
0xF01CD	kh.na.halanta
0xF356	kh.r.wA-i
0xF354	kh.r.wa
0xF358	kh.r.we
0xF355	kh.r.wi
0xF359	kh.r.wo
0xF357	kh.r.wu
0xF01DA	kh.sa
0xF01D8	kh.w.ya
0xF34A	kh.yA-i
0xF660	kh.rA
0xF01D4	kh.yuM
0xF01C8	kha.halanta
0xF12AC	l.Sha
0xF12AD	l.Shu
0xF1279	l.b.h.yA
0xF1278	l.b.h.ya
0xF127A	l.b.h.ye
0xF1274	l.b.ha.halanta
0xF1273	l.b.ya
0xF4ED	l.bA-i
0xF1271	l.baM
0xF3C0	l.cA-i
0xF001C	l.ce.tsa.can.kA
0xF001E	l.ce.tsa.can.kI
0xF0020	l.ce.tsa.can.kU
0xF0021	l.ce.tsa.can.kaM
0xF01CC	l.ce.tsa.can.khA
0xF001D	l.ce.tsa.can.ki
0xF0022	l.ce.tsa.can.kiM
0xF001F	l.ce.tsa.can.ku
0xF3D8	l.cho
0xF462	l.dA-i
0xF125C	l.dzA
0xF125B	l.dza
0xF125D	l.dzu
0xF874	l.g.ha
0xF1251	l.g.rA-i
0xF1250	l.g.ra-i
0xF871	l.g.ya
0xF873	l.g.yo
0xF872	l.g.yu
0xF382	l.gA-i
0xF1255	l.gAM
0xF1254	l.gaM
0xF1252	l.gaai
0xF1253	l.gaau
0xF12B6	l.h.rA-i
0xF12B5	l.h.ra-i
0xF12BB	l.h.ya
0xF12BA	l.hAM
0xF5EF	l.ha-i
0xF12B9	l.haM
0xF12B7	l.haai
0xF12B8	l.haau
0xF3E8	l.ja-i
0xF124B	l.k.kA
0xF124A	l.k.ka
0xF124C	l.k.ko
0xF1245	l.k.rA-i
0xF1244	l.k.ra-i
0xF1249	l.kAM
0xF32C	l.ka-i
0xF1248	l.kaM
0xF1246	l.kaai
0xF12A0	l.l.ra
0xF129F	l.lAMM
0xF884	l.laM
0xF129A	l.laai
0xF129C	l.laau
0xF129D	l.laMM
0xF1285	l.mAM
0xF127F	l.mU
0xF1284	l.maM
0xF1281	l.maai
0xF127E	l.mu
0xF3AC	l.ngA-i
0xF1269	l.p.tu
0xF126B	l.p.yaM
0xF49E	l.pA-i
0xF1267	l.pAM
0xF1265	l.paau
0xF126F	l.phaM
0xF1239	l.rA-i
0xF1299	l.raM
0xF1297	l.raai
0xF87C	l.raau
0xF12AF	l.sA
0xF12B1	l.saM
0xF12AB	l.shA
0xF12AA	l.sha
0xF12B0	l.su
0xF125E	l.t.ra-i
0xF1260	l.t.ri
0xF431	l.tA-i
0xF1259	l.tsha
0xF125A	l.tshu
0xF125F	l.tuM
0xF12A9	l.wAM
0xF12A8	l.waM
0xF12A7	l.waau
0xF128F	l.yAM
0xF128B	l.yaai
0xF128D	l.yaau
0xF0008	lA-iM
0xF123E	lIM
0xF1240	lUM
0xF1237	l.halanta
0xF60C	laM-i
0xF123B	laMM
0xF123D	liM
0xF123F	luM
0xF0E82	m.NAM
0xF81E	m.b.h.ra
0xF0ECC	m.b.h.ra-i
0xF0ED3	m.b.h.yi
0xF0ED4	m.b.h.yo
0xF0EC8	m.b.ha.halanta
0xF0EC5	m.b.rA
0xF0EB3	m.b.rA-i
0xF0EC7	m.b.rU
0xF0EB2	m.b.ra-i
0xF0EC6	m.b.ru
0xF0EBA	m.b.yA
0xF0EC3	m.b.yAM
0xF0EBD	m.b.yU
0xF0EBF	m.b.yaai
0xF0EC1	m.b.yaau
0xF0EBE	m.b.ye
0xF0EBB	m.b.yi
0xF0EC0	m.b.yo
0xF0EBC	m.b.yu
0xF0EB8	m.bAM
0xF0EB5	m.baai
0xF0F02	m.l.ra-i
0xF0E7C	m.lA-i
0xF0F08	m.lAM
0xF0EFF	m.lI
0xF0F01	m.lU
0xF0F07	m.laM
0xF0F04	m.laai
0xF0F06	m.laau
0xF0F00	m.lu
0xF0EDA	m.m.la-i
0xF0EE4	m.m.rA
0xF0EEE	m.m.rAM
0xF0EE6	m.m.rI
0xF0EE8	m.m.rU
0xF0ED9	m.m.ra-i
0xF0EEA	m.m.raai
0xF0EEC	m.m.raau
0xF0EE9	m.m.re
0xF0EE5	m.m.ri
0xF0EEB	m.m.ro
0xF0EE7	m.m.ru
0xF0EE1	m.m.ya
0xF0EE2	m.m.yaM
0xF0EE0	m.mAM
0xF0EDC	m.maai
0xF0EDE	m.maau
0xF0E93	m.n.ya
0xF0E87	m.na.halanta
0xF0E90	m.naau
0xF811	m.nga
0xF0EAB	m.p.rAM
0xF0EA3	m.p.rI
0xF0EA5	m.p.rU
0xF0EA7	m.p.raai
0xF0EA9	m.p.raau
0xF0EA6	m.p.re
0xF0EA8	m.p.ro
0xF0EA4	m.p.ru
0xF0E9F	m.p.yo
0xF0E9D	m.pAM
0xF0E97	m.pU
0xF0E9C	m.paM
0xF0A9B	m.paau
0xF0EAE	m.phe
0xF0EAD	m.phu
0xF0E7A	m.rA-i
0xF0EFB	m.rAM
0xF0EFA	m.raM
0xF0EF8	m.raai
0xF0EF9	m.raau
0xF0EFC	m.ruM
0xF0F15	m.sI
0xF0F17	m.sU
0xF0F1C	m.saM
0xF0F19	m.saai
0xF0F1B	m.saau
0xF0F18	m.se
0xF0F14	m.si
0xF0E84	m.tA
0xF0E86	m.thu
0xF0F12	m.waM
0xF0F0F	m.waai
0xF0F11	m.waau
0xF822	m.y.wa
0xF511	m.yA-i
0xF0EF5	m.yAM
0xF0EF2	m.yaai
0xF0EF3	m.yaau
0xF0E7E	mIM
0xF0E79	ma.halanta
0xF80F	mauM
0xF0E7D	miM
0xF0CA2	n.ShA
0xF0CA5	n.She
0xF0CA3	n.Shi
0xF0CA6	n.Sho
0xF0CA4	n.Shu
0xF0C57	n.b.h.ra
0xF0C5A	n.b.h.raM
0xF0C59	n.b.h.re
0xF0C58	n.b.h.ri
0xF0C56	n.b.h.yA
0xF0C50	n.b.rA
0xF0C51	n.b.rI
0xF7AA	n.b.ri
0xF0BDD	n.d.d.h.rA-i
0xF0BDC	n.d.d.h.ra-i
0xF0BE4	n.d.d.h.wa
0xF0BE6	n.d.d.h.waM
0xF0BE5	n.d.d.h.we
0xF0BE3	n.d.d.hAM
0xF0BD9	n.d.d.hI
0xF0BDB	n.d.d.hU
0xF0BE2	n.d.d.haM
0xF0BDF	n.d.d.haai
0xF0BE1	n.d.d.haau
0xF0BDE	n.d.d.he
0xF0BE0	n.d.d.ho
0xF0C09	n.d.h.mA
0xF0C08	n.d.h.ma
0xF0C13	n.d.h.rA
0xF0C03	n.d.h.rA-i
0xF0C1A	n.d.h.rAM
0xF0C15	n.d.h.rI
0xF0C12	n.d.h.ra
0xF0C02	n.d.h.ra-i
0xF0C19	n.d.h.raM
0xF0C18	n.d.h.raau
0xF0C14	n.d.h.ri
0xF0C17	n.d.h.ro
0xF0C16	n.d.h.ru
0xF0C1C	n.d.h.wA
0xF0C22	n.d.h.wAM
0xF0C1B	n.d.h.wa
0xF0C1E	n.d.h.waai
0xF0C20	n.d.h.waau
0xF0C1F	n.d.h.wo
0xF0C11	n.d.h.yAM
0xF0C0F	n.d.h.yaai
0xF0C0D	n.d.h.yu
0xF0BFE	n.d.ha.halanta
0xF0BF6	n.d.r.yaai
0xF0BF5	n.d.rAM
0xF0BFA	n.d.wI
0xF0BF9	n.d.wi
0xF0BFC	n.d.wo
0xF0BEE	n.d.yAM
0xF0BEB	n.d.yU
0xF0BEC	n.d.ye
0xF0BED	n.d.yo
0xF0BEA	n.d.yu
0xF0BCA	n.da.halanta
0xF0BD2	n.daau
0xF0BD5	n.duM
0xF0B71	n.dzA
0xF0B74	n.dzU
0xF0B73	n.dzu
0xF0B6C	n.g.ra-i
0xF0B6D	n.gaM
0xF0B6A	n.gi
0xF0B6B	n.gu
0xF0CDC	n.hA
